Date,Crash,Autumn,Winter,Spring,Weekend,Rained,Day,Attendance_number
2017-08-07,0,0,1,0,0,0.0,0,0.0
2017-08-08,0,0,1,0,0,0.0,1,90.0
2017-08-09,1,0,1,0,0,0.0,2,7.0
2017-08-10,1,0,1,0,0,0.0,3,379.0
2017-08-11,0,0,1,0,0,0.0,4,1160.0
2017-08-12,1,0,1,0,1,0.0,5,22749.0
2017-08-13,0,0,1,0,1,0.0,6,1576.0
2017-08-14,1,0,1,0,0,0.0,0,215.0
2017-08-15,0,0,1,0,0,0.0,1,158.0
2017-08-16,1,0,1,0,0,1.0,2,21.0
2017-08-17,1,0,1,0,0,0.0,3,22.0
2017-08-18,1,0,1,0,0,0.0,4,2043.0
2017-08-19,0,0,1,0,1,0.0,5,3433.0
2017-08-20,0,0,1,0,1,1.0,6,6941.0
2017-08-21,1,0,1,0,0,0.0,0,51.0
2017-08-22,0,0,1,0,0,0.0,1,0.0
2017-08-23,1,0,1,0,0,0.0,2,227.0
2017-08-24,1,0,1,0,0,0.0,3,24.0
2017-08-25,0,0,1,0,0,1.0,4,1034.0
2017-08-26,0,0,1,0,1,0.0,5,7773.0
2017-08-27,0,0,1,0,1,0.0,6,6505.0
2017-08-28,1,0,1,0,0,1.0,0,0.0
2017-08-29,0,0,1,0,0,0.0,1,0.0
2017-08-30,1,0,1,0,0,1.0,2,514.0
2017-08-31,0,0,0,1,0,0.0,3,0.0
2017-09-01,0,0,0,1,0,0.0,4,617.0
2017-09-02,0,0,0,1,1,0.0,5,3197.0
2017-09-03,1,0,0,1,1,0.0,6,144.0
2017-09-04,1,0,0,1,0,0.0,0,10.0
2017-09-05,1,0,0,1,0,0.0,1,0.0
2017-09-06,1,0,0,1,0,0.0,2,19.0
2017-09-07,0,0,0,1,0,0.0,3,2502.0
2017-09-08,1,0,0,1,0,0.0,4,2942.0
2017-09-09,1,0,0,1,1,0.0,5,5442.0
2017-09-10,0,0,0,1,1,0.0,6,37975.0
2017-09-11,1,0,0,1,0,0.0,0,31.0
2017-09-12,0,0,0,1,0,0.0,1,120.0
2017-09-13,0,0,0,1,0,0.0,2,0.0
2017-09-14,1,0,0,1,0,1.0,3,432.0
2017-09-15,0,0,0,1,0,0.0,4,2527.0
2017-09-16,0,0,0,1,1,0.0,5,1525.0
2017-09-17,0,0,0,1,1,0.0,6,486.0
2017-09-18,0,0,0,1,0,0.0,0,2.0
2017-09-19,1,0,0,1,0,0.0,1,0.0
2017-09-20,1,0,0,1,0,0.0,2,26.0
2017-09-21,0,0,0,1,0,0.0,3,15.0
2017-09-22,1,0,0,1,0,0.0,4,5014.0
2017-09-23,0,0,0,1,1,0.0,5,7535.0
2017-09-24,0,0,0,1,1,0.0,6,917.0
2017-09-25,0,0,0,1,0,0.0,0,24.0
2017-09-26,1,0,0,1,0,0.0,1,0.0
2017-09-27,0,0,0,1,0,0.0,2,2456.0
2017-09-28,0,0,0,1,0,0.0,3,231.0
2017-09-29,0,0,0,1,0,0.0,4,216.0
2017-09-30,1,0,0,1,1,0.0,5,1319.0
2017-10-01,0,0,0,1,1,0.0,6,4253.0
2017-10-02,0,0,0,1,0,0.0,0,0.0
2017-10-03,1,0,0,1,0,0.0,1,0.0
2017-10-04,1,0,0,1,0,0.0,2,56.0
2017-10-05,1,0,0,1,0,0.0,3,258.0
2017-10-06,1,0,0,1,0,0.0,4,710.0
2017-10-07,0,0,0,1,1,0.0,5,2362.0
2017-10-08,1,0,0,1,1,0.0,6,13477.0
2017-10-09,1,0,0,1,0,1.0,0,2.0
2017-10-10,0,0,0,1,0,0.0,1,19.0
2017-10-11,0,0,0,1,0,1.0,2,228.0
2017-10-12,0,0,0,1,0,1.0,3,2743.0
2017-10-13,0,0,0,1,0,0.0,4,3423.0
2017-10-14,0,0,0,1,1,0.0,5,989.0
2017-10-15,0,0,0,1,1,1.0,6,458.0
2017-10-16,1,0,0,1,0,0.0,0,28.0
2017-10-17,0,0,0,1,0,0.0,1,0.0
2017-10-18,0,0,0,1,0,0.0,2,2.0
2017-10-19,0,0,0,1,0,0.0,3,885.0
2017-10-20,1,0,0,1,0,1.0,4,834.0
2017-10-21,0,0,0,1,1,1.0,5,9260.0
2017-10-22,0,0,0,1,1,0.0,6,1624.0
2017-10-23,1,0,0,1,0,1.0,0,82.0
2017-10-24,0,0,0,1,0,0.0,1,35.0
2017-10-25,0,0,0,1,0,0.0,2,150.0
2017-10-26,1,0,0,1,0,1.0,3,267.0
2017-10-27,0,0,0,1,0,1.0,4,627.0
2017-10-28,1,0,0,1,1,1.0,5,5113.0
